ID/EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA
"7790950133332","Amargo Terma Cuyano 1.35 L","Terma","1.35 L",""
"7790950133271","Amargo Terma Limón 1.35 L","Terma","1.35 L",""
"7790950133257","Amargo Terma Pomelo 1.35 L","Terma","1.35 L",""
"7790950133363","Amargo Terma Pomelo Rosado 1.35 L","Terma","1.35 L",""
"7790950133318","Amargo Terma Serrano 1.35 L","Terma","1.35 L",""
"7792798014163","Andes(Cerveza) Cerveza Rubia Andes Origen 710 ml.","Andes(Cerveza)","710 ml",""
"7791293048499","Antitranspirante en Aerosol Dove Granada 150 cc.","Dove","150 cc",""
"7791293048475","Antitranspirante en Aerosol Dove Pepino Y Té Verde 150 cc.","Dove","150 cc",""
"7791293048505","Antitranspirante en Aerosol Dove Pera Y Aloe Vera 150 cc.","Dove","150 cc",""
"7791293033273","Antitranspirante en Aerosol Dove Sensitive 150 ml","Dove","150 ml",""
"7791293049533","Antitranspirante en Aerosol Rexona Cotton Dry 150 cc.","Rexona","150 cc",""
"7791293049472","Antitranspirante en Aerosol Rexona Men Fanaticos 150 cc.","Rexona","150 cc",""
"7791293049465","Antitranspirante en Aerosol Rexona Men Invisible 150 cc.","Rexona","150 cc",""
"7791293049601","Antitranspirante en Aerosol Rexona Men Xtracool 150 cc.","Rexona","150 cc",""
"7791293049557","Antitranspirante en Aerosol Rexona Nutritive 150 cc.","Rexona","150 cc",""
"78935068","Antitranspirante en Roll On Dove Go Fresh 50 cc.","Dove","50 cc",""
"78924345","Antitranspirante Rexona Bamboo Roll On 50 ml","Rexona","50 ml",""
"78944855","Antitranspirante Rol Lon Rexona Nutritive 50 cc.","Rexona","50 cc",""
"78948310","Antitranspirante Roll On Dove Durazno 50 ml","Dove","50 ml",""
"7791293049519","Antitrasnspirante en Aerosol Rexona Antibact 150 cc.","Rexona","150 cc",""
"7791293049458","Antitrasnspirante en Aerosol Rexona Men Antib 150 cc.","Rexona","150 cc",""
"7891136057029","Aperitivo Aperol 750 cc","APEROL","750 cc",""
"7891136052000","Aperitivo Campari 750 Ml","Campari","750 Ml",""
"7791200200781","Aperitivo Con Alcohol Campari Bitter 750 cc.","Campari","750 cc",""
